0.870000 0.595637 -0.430589 -0.430208 0.076305 0.076305
0.880000 0.591335 -0.429827 -0.429446 0.076227 0.076227
0.890000 0.587040 -0.429065 -0.428684 0.076149 0.076149
0.900000 0.582754 -0.428304 -0.427923 0.076070 0.076070
0.910000 0.578474 -0.427543 -0.427163 0.075992 0.075992
0.920000 0.574203 -0.426784 -0.426404 0.075914 0.075914
0.930000 0.569939 -0.426025 -0.425646 0.075836 0.075836
0.940000 0.565682 -0.425267 -0.424888 0.075758 0.075758
0.950000 0.561433 -0.424510 -0.424132 0.075681 0.075681
0.960000 0.557192 -0.423753 -0.423376 0.075603 0.075603
0.970000 0.552958 -0.422998 -0.422620 0.075525 0.075525
0.980000 0.548732 -0.422243 -0.421866 0.075447 0.075447
0.990000 0.544513 -0.421489 -0.421112 0.075370 0.075370
1.000000 0.540302 -0.420735 -0.420359 0.075292 0.075292
1.010000 0.536099 -0.419983 -0.419607 0.075215 0.075215
1.020000 0.531903 -0.419231 -0.418856 0.075137 0.075137
1.030000 0.527714 -0.418480 -0.418105 0.075060 0.075060
1.040000 0.523533 -0.417730 -0.417355 0.074982 0.074982
1.050000 0.519359 -0.416981 -0.416606 0.074905 0.074905
1.060000 0.515193 -0.416232 -0.415858 0.074828 0.074828
1.070000 0.511035 -0.415484 -0.415110 0.074751 0.074751
1.080000 0.506884 -0.414737 -0.414364 0.074674 0.074674
1.090000 0.502740 -0.413991 -0.413618 0.074597 0.074597
1.100000 0.498604 -0.413245 -0.412872 0.074520 0.074520
1.110000 0.494475 -0.412500 -0.412128 0.074443 0.074443
1.120000 0.490354 -0.411756 -0.411384 0.074366 0.074366
1.130000 0.486240 -0.411013 -0.410642 0.074289 0.074289
1.140000 0.482134 -0.410270 -0.409899 0.074212 0.074212
1.150000 0.478035 -0.409529 -0.409158 0.074135 0.074135
1.160000 0.473943 -0.408788 -0.408417 0.074059 0.074059
1.170000 0.469859 -0.408047 -0.407678 0.073982 0.073982
1.180000 0.465782 -0.407308 -0.406939 0.073905 0.073905
1.190000 0.461713 -0.406569 -0.406200 0.073829 0.073829
1.200000 0.457651 -0.405831 -0.405463 0.073753 0.073753
1.210000 0.453596 -0.405094 -0.404726 0.073676 0.073676
1.220000 0.449549 -0.404358 -0.403990 0.073600 0.073600
1.230000 0.445509 -0.403622 -0.403255 0.073523 0.073523
1.240000 0.441476 -0.402887 -0.402520 0.073447 0.073447
1.250000 0.437451 -0.402153 -0.401787 0.073371 0.073371
1.260000 0.433433 -0.401420 -0.401054 0.073295 0.073295
1.270000 0.429423 -0.400687 -0.400321 0.073219 0.073219
1.280000 0.425420 -0.399956 -0.399590 0.073143 0.073143
1.290000 0.421424 -0.399225 -0.398859 0.073067 0.073067
1.300000 0.417435 -0.398494 -0.398129 0.072991 0.072991
1.310000 0.413454 -0.397765 -0.397400 0.072915 0.072915
1.320000 0.409480 -0.397036 -0.396672 0.072839 0.072839
1.330000 0.405513 -0.396308 -0.395944 0.072764 0.072764
1.340000 0.401554 -0.395581 -0.395217 0.072688 0.072688
1.350000 0.397601 -0.394854 -0.394491 0.072612 0.072612
1.360000 0.393657 -0.394128 -0.393766 0.072537 0.072537
1.370000 0.389719 -0.393403 -0.393041 0.072461 0.072461
1.380000 0.385788 -0.392679 -0.392317 0.072386 0.072386
1.390000 0.381865 -0.391956 -0.391594 0.072310 0.072310
1.400000 0.377949 -0.391233 -0.390872 0.072235 0.072235
1.410000 0.374041 -0.390511 -0.390150 0.072160 0.072160
1.420000 0.370139 -0.389790 -0.389430 0.072085 0.072085
1.430000 0.366245 -0.389069 -0.388709 0.072009 0.072009
1.440000 0.362358 -0.388350 -0.387990 0.071934 0.071934
1.450000 0.358478 -0.387631 -0.387271 0.071859 0.071859
1.460000 0.354605 -0.386912 -0.386554 0.071784 0.071784
1.470000 0.350740 -0.386195 -0.385837 0.071709 0.071709
1.480000 0.346881 -0.385478 -0.385120 0.071634 0.071634
1.490000 0.343030 -0.384762 -0.384405 0.071559 0.071559
1.500000 0.339186 -0.384047 -0.383690 0.071485 0.071485
1.510000 0.335349 -0.383333 -0.382976 0.071410 0.071410
1.520000 0.331519 -0.382619 -0.382262 0.071335 0.071335
1.530000 0.327697 -0.381906 -0.381550 0.071261 0.071261
1.540000 0.323881 -0.381194 -0.380838 0.071186 0.071186
1.550000 0.320073 -0.380482 -0.380127 0.071112 0.071112
1.560000 0.316272 -0.379771 -0.379416 0.071037 0.071037
1.570000 0.312477 -0.379061 -0.378707 0.070963 0.070963
1.580000 0.308690 -0.378352 -0.377998 0.070888 0.070888
1.590000 0.304910 -0.377644 -0.377290 0.070814 0.070814
1.600000 0.301137 -0.376936 -0.376582 0.070740 0.070740
1.610000 0.297372 -0.376229 -0.375876 0.070666 0.070666
1.620000 0.293613 -0.375523 -0.375170 0.070591 0.070591
1.630000 0.289861 -0.374817 -0.374465 0.070517 0.070517
1.640000 0.286117 -0.374112 -0.373760 0.070443 0.070443
1.650000 0.282379 -0.373408 -0.373056 0.070369 0.070369
1.660000 0.278648 -0.372705 -0.372353 0.070295 0.070295
1.670000 0.274925 -0.372002 -0.371651 0.070222 0.070222
1.680000 0.271208 -0.371300 -0.370950 0.070148 0.070148
1.690000 0.267499 -0.370599 -0.370249 0.070074 0.070074
